OBJECTID,PATH_TYPE,STATUS,SURFACE,LENGTH_M
1634,Virtual Link,Active,,18.601729
1635,Virtual Link,Active,,9.717937
1636,Pedestrian Crossing,Active,,12.911951
1637,Virtual Link,Active,,19.586874
1638,Pedestrian Crossing,Active,,11.542612
1639,Virtual Link,Active,,15.948433
1640,Pedestrian Crossing,Active,,12.438023
1641,Virtual Link,Active,,12.279645
1642,Pedestrian Crossing,Active,,9.691775
1643,Pedestrian Crossing,Active,,20.072295
1644,Pedestrian Crossing,Active,,15.529043
1645,Virtual Link,Active,,12.189025
1646,Virtual Link,Active,,47.186718
1647,Virtual Link,Active,,9.73249
1648,Pedestrian Crossing,Active,,10.606733
1649,Virtual Link,Active,,6.896781
1650,Virtual Link,Active,,10.958541
1651,Pedestrian Crossing,Active,,11.862621
1652,Pedestrian Crossing,Active,,13.6684
1653,Pedestrian Crossing,Active,,12.843505
1654,Virtual Link,Active,,14.497678
1655,Pedestrian Crossing,Active,,12.21631
1656,Virtual Link,Active,,11.490066
1657,Pedestrian Crossing,Active,,19.87576
1658,Virtual Link,Active,,14.00364
1659,Pedestrian Crossing,Active,,10.303863
1660,Pedestrian Crossing,Active,,13.970918
1661,Pedestrian Crossing,Active,,13.585742
1662,Pedestrian Crossing,Active,,12.155026
1663,Pedestrian Crossing,Active,,27.939447
1664,Virtual Link,Active,,40.229494
1665,Pedestrian Crossing,Active,,12.895523
1666,Pedestrian Crossing,Active,,31.59196
1667,Virtual Link,Active,,14.623363
1668,Pedestrian Crossing,Active,,11.185705
1669,Pedestrian Crossing,Active,,11.865036
1670,Pedestrian Crossing,Active,,9.397469
1671,Virtual Link,Active,,12.125288
1672,Pedestrian Crossing,Active,,20.426112
1673,Pedestrian Crossing,Active,,8.869149
1674,Virtual Link,Active,,12.119764
1675,Pedestrian Crossing,Active,,12.462237
1676,Pedestrian Crossing,Active,,21.70154
1677,Virtual Link,Active,,13.700404
1678,Virtual Link,Active,,17.517125
1679,Pedestrian Crossing,Active,,13.837988
1680,Pedestrian Crossing,Active,,26.003762
1681,Pedestrian Crossing,Active,,10.836342
1682,Pedestrian Crossing,Active,,14.278612
1683,Pedestrian Crossing,Active,,9.417872
1684,Pedestrian Crossing,Active,,11.483202
1685,Pedestrian Crossing,Active,,26.183599
1686,Pedestrian Crossing,Active,,17.86706
1687,Pedestrian Crossing,Active,,27.838184
1688,Virtual Link,Active,,14.568889
1689,Pedestrian Crossing,Active,,13.186506
1690,Pedestrian Crossing,Active,,29.586765
1691,Pedestrian Crossing,Active,,14.003949
1692,Pedestrian Crossing,Active,,32.420803
1693,Virtual Link,Active,,9.130635
1694,Virtual Link,Active,,13.311279
1695,Pedestrian Crossing,Active,,10.377044
1696,Pedestrian Crossing,Active,,13.160894
1697,Pedestrian Crossing,Active,,12.104523
1698,Virtual Link,Active,,15.859003
1699,Virtual Link,Active,,10.938979
1700,Pedestrian Crossing,Active,,10.513837
1701,Pedestrian Crossing,Active,,11.026237
1702,Pedestrian Crossing,Active,,19.36793
1703,Virtual Link,Active,,14.666897
1704,Virtual Link,Active,,13.848007
1705,Pedestrian Crossing,Active,,35.161044
1706,Pedestrian Crossing,Active,,22.546401
1707,Virtual Link,Active,,17.040549
1708,Pedestrian Crossing,Active,,12.267854
1709,Virtual Link,Active,,13.573373
1710,Pedestrian Crossing,Active,,23.264424
1711,Pedestrian Crossing,Active,,12.20968
1712,Virtual Link,Active,,12.744325
1713,Pedestrian Crossing,Active,,12.932854
1714,Pedestrian Crossing,Active,,26.470001
1715,Pedestrian Crossing,Active,,5.70825
1716,Pedestrian Crossing,Active,,28.657221
1717,Pedestrian Crossing,Active,,11.364115
1718,Virtual Link,Active,,19.410704
1719,Pedestrian Crossing,Active,,30.219726
1720,Virtual Link,Active,,15.436116
1721,Pedestrian Crossing,Active,,27.017003
1722,Virtual Link,Active,,14.958112
1723,Pedestrian Crossing,Active,,12.305612
1724,Virtual Link,Active,,27.010717
1725,Pedestrian Crossing,Active,,12.291004
1726,Pedestrian Crossing,Active,,13.397016
1727,Pedestrian Crossing,Active,,11.873973
1728,Pedestrian Crossing,Active,,18.065372
1729,Pedestrian Crossing,Active,,18.812238
1730,Pedestrian Crossing,Active,,11.625812
1731,Virtual Link,Active,,17.825908
1732,Virtual Link,Active,,11.15304
1733,Pedestrian Crossing,Active,,14.512722
1734,Pedestrian Crossing,Active,,22.11322
1735,Pedestrian Crossing,Active,,13.280959
1736,Virtual Link,Active,,26.92597
1737,Virtual Link,Active,,11.806498
1738,Virtual Link,Active,,16.13701
1739,Virtual Link,Active,,12.752244
1740,Virtual Link,Active,,10.290428
1741,Virtual Link,Active,,31.837567
1742,Pedestrian Crossing,Active,,19.846491
1743,Pedestrian Crossing,Active,,17.523874
1744,Pedestrian Crossing,Active,,12.339602
1745,Pedestrian Crossing,Active,,13.453937
1746,Virtual Link,Active,,19.83505
1747,Pedestrian Crossing,Active,,11.347987
1748,Virtual Link,Active,,12.482417
1749,Pedestrian Crossing,Active,,18.795775
1750,Virtual Link,Active,,13.742177
1751,Pedestrian Crossing,Active,,11.553475
1752,Pedestrian Crossing,Active,,10.957153
1753,Pedestrian Crossing,Active,,11.716659
1754,Pedestrian Crossing,Active,,11.226732
1755,Pedestrian Crossing,Active,,18.443446
1756,Pedestrian Crossing,Active,,11.469178
1757,Pedestrian Crossing,Active,,15.431307
1758,Pedestrian Crossing,Active,,14.045222
1759,Pedestrian Crossing,Active,,13.388047
1760,Pedestrian Crossing,Active,,13.109751
1761,Virtual Link,Active,,12.674016
1762,Pedestrian Crossing,Active,,15.507257
1763,Pedestrian Crossing,Active,,14.647246
1764,Pedestrian Crossing,Active,,13.439178
1765,Pedestrian Crossing,Active,,12.576486
1766,Pedestrian Crossing,Active,,27.997687
1767,Pedestrian Crossing,Active,,18.916119
1768,Pedestrian Crossing,Active,,12.61877
1769,Pedestrian Crossing,Active,,9.433241
1770,Pedestrian Crossing,Active,,8.469334
1771,Virtual Link,Active,,14.333193
1772,Virtual Link,Active,,10.940781
1773,Virtual Link,Active,,16.114849
1774,Virtual Link,Active,,13.614979
1775,Pedestrian Crossing,Active,,15.058071
1776,Virtual Link,Active,,14.545031
1777,Pedestrian Crossing,Active,,11.417149
1778,Virtual Link,Active,,6.037807
1779,Virtual Link,Active,,13.485146
1780,Pedestrian Crossing,Active,,16.206807
1781,Pedestrian Crossing,Active,,16.914763
1782,Pedestrian Crossing,Active,,11.908626
1783,Virtual Link,Active,,17.410305
1784,Virtual Link,Active,,6.487102
1785,Pedestrian Crossing,Active,,14.802446
1786,Pedestrian Crossing,Active,,16.228786
1787,Pedestrian Crossing,Active,,10.923154
1788,Pedestrian Crossing,Active,,15.540828
1789,Virtual Link,Active,,13.974836
1790,Pedestrian Crossing,Active,,15.06263
1791,Virtual Link,Active,,14.485139
1792,Virtual Link,Active,,10.577365
1793,Pedestrian Crossing,Active,,12.663762
1794,Pedestrian Crossing,Active,,13.12381
1795,Pedestrian Crossing,Active,,20.974163
1796,Virtual Link,Active,,9.490556
1797,Pedestrian Crossing,Active,,10.164253
1798,Virtual Link,Active,,8.906997
1799,Pedestrian Crossing,Active,,13.276357
1800,Pedestrian Crossing,Active,,19.874244
1801,Pedestrian Crossing,Active,,14.896762
1802,Virtual Link,Active,,13.930519
1803,Pedestrian Crossing,Active,,10.85498
1804,Pedestrian Crossing,Active,,9.958459
1805,Virtual Link,Active,,22.417785
1806,Pedestrian Crossing,Active,,11.711733
1807,Virtual Link,Active,,13.473257
1808,Virtual Link,Active,,14.736563
1809,Pedestrian Crossing,Active,,10.516304
1810,Pedestrian Crossing,Active,,10.359619
1811,Virtual Link,Active,,12.065656
1812,Virtual Link,Active,,11.720862
1813,Virtual Link,Active,,13.440258
1814,Pedestrian Crossing,Active,,10.68535
1815,Virtual Link,Active,,10.3327
1816,Pedestrian Crossing,Active,,11.439767
1817,Virtual Link,Active,,11.648242
1818,Pedestrian Crossing,Active,,34.809727
1819,Virtual Link,Active,,13.205665
1820,Pedestrian Crossing,Active,,11.058672
1821,Pedestrian Crossing,Active,,13.673082
1822,Pedestrian Crossing,Active,,12.113418
1823,Virtual Link,Active,,14.078878
1824,Virtual Link,Active,,14.088652
1825,Pedestrian Crossing,Active,,11.669635
1826,Pedestrian Crossing,Active,,15.042367
1827,Pedestrian Crossing,Active,,11.443403
1828,Virtual Link,Active,,23.728181
1829,Pedestrian Crossing,Active,,19.376544
1830,Virtual Link,Active,,12.946502
1831,Virtual Link,Active,,25.395273
1832,Virtual Link,Active,,10.430757
1833,Virtual Link,Active,,15.9085
1834,Virtual Link,Active,,7.352562
1835,Pedestrian Crossing,Active,,6.25771
1836,Pedestrian Crossing,Active,,19.150483
1837,Pedestrian Crossing,Active,,11.162094
1838,Pedestrian Crossing,Active,,8.956442
1839,Pedestrian Crossing,Active,,13.347811
1840,Pedestrian Crossing,Active,,22.272089
1841,Pedestrian Crossing,Active,,10.0577
1842,Pedestrian Crossing,Active,,11.500747
1843,Pedestrian Crossing,Active,,12.240474
1844,Virtual Link,Active,,9.620587
1845,Pedestrian Crossing,Active,,13.745672
1846,Virtual Link,Active,,14.565482
1847,Virtual Link,Active,,14.773193
1848,Pedestrian Crossing,Active,,19.721201
1849,Pedestrian Crossing,Active,,11.430905
1850,Pedestrian Crossing,Active,,12.030056
1851,Virtual Link,Active,,29.449133
1852,Pedestrian Crossing,Active,,12.332639
1853,Virtual Link,Active,,16.666862
1854,Pedestrian Crossing,Active,,12.888371
1855,Pedestrian Crossing,Active,,13.076235
1856,Virtual Link,Active,,9.163456
1857,Pedestrian Crossing,Active,,16.60319
1858,Pedestrian Crossing,Active,,13.5109
1859,Pedestrian Crossing,Active,,15.756652
1860,Pedestrian Crossing,Active,,12.377497
1861,Virtual Link,Active,,11.414947
1862,Pedestrian Crossing,Active,,14.306697
1863,Pedestrian Crossing,Active,,16.105297
1864,Pedestrian Crossing,Active,,12.712431
1865,Pedestrian Crossing,Active,,17.379713
1866,Pedestrian Crossing,Active,,30.503094
1867,Virtual Link,Active,,28.969555
1868,Pedestrian Crossing,Active,,11.399406
1869,Pedestrian Crossing,Active,,10.846979
1870,Virtual Link,Active,,13.867416
1871,Pedestrian Crossing,Active,,13.702647
1872,Pedestrian Crossing,Active,,29.215177
1873,Pedestrian Crossing,Active,,21.260361
1874,Virtual Link,Active,,10.923083
1875,Pedestrian Crossing,Active,,25.306661
1876,Pedestrian Crossing,Active,,12.2468
1877,Pedestrian Crossing,Active,,13.053848
1878,Pedestrian Crossing,Active,,16.751089
1879,Pedestrian Crossing,Active,,14.6869
1880,Virtual Link,Active,,21.92609
1881,Virtual Link,Active,,17.318573
1882,Virtual Link,Active,,10.058769
1883,Virtual Link,Active,,9.005657
1884,Pedestrian Crossing,Active,,13.663384
1885,Pedestrian Crossing,Active,,11.897927
1886,Virtual Link,Active,,17.459347
1887,Pedestrian Crossing,Active,,12.355029
1888,Pedestrian Crossing,Active,,10.738482
1889,Pedestrian Crossing,Active,,12.508591
1890,Pedestrian Crossing,Active,,11.051747
1891,Pedestrian Crossing,Active,,11.797906
1892,Pedestrian Crossing,Active,,11.622148
1893,Pedestrian Crossing,Active,,12.587867
1894,Virtual Link,Active,,9.760009
1895,Virtual Link,Active,,23.294688
1896,Pedestrian Crossing,Active,,20.429503
1897,Pedestrian Crossing,Active,,30.301062
1898,Virtual Link,Active,,23.620632
1899,Pedestrian Crossing,Active,,11.02599
1900,Pedestrian Crossing,Active,,29.065824
1901,Pedestrian Crossing,Active,,21.957994
1902,Pedestrian Crossing,Active,,30.434783
1903,Pedestrian Crossing,Active,,21.02542
1904,Virtual Link,Active,,12.628969
1905,Pedestrian Crossing,Active,,28.388078
1906,Pedestrian Crossing,Active,,36.392516
1907,Virtual Link,Active,,9.199319
1908,Pedestrian Crossing,Active,,11.964548
1909,Pedestrian Crossing,Active,,12.155137
1910,Pedestrian Crossing,Active,,12.0623
1911,Pedestrian Crossing,Active,,65.949782
1912,Pedestrian Crossing,Active,,12.785129
1913,Pedestrian Crossing,Active,,20.492421
1914,Pedestrian Crossing,Active,,13.548852
1915,Pedestrian Crossing,Active,,26.715706
1916,Pedestrian Crossing,Active,,12.138345
1917,Virtual Link,Active,,13.470209
1918,Pedestrian Crossing,Active,,13.441048
1919,Virtual Link,Active,,15.58233
1920,Virtual Link,Active,,21.212361
1921,Virtual Link,Active,,16.523023
1922,Virtual Link,Active,,14.657982
1923,Virtual Link,Active,,19.289984
1924,Virtual Link,Active,,12.86221
1925,Virtual Link,Active,,12.61699
1926,Pedestrian Crossing,Active,,23.884305
1927,Pedestrian Crossing,Active,,13.607113
1928,Pedestrian Crossing,Active,,12.41037
1929,Virtual Link,Active,,59.810498
1930,Pedestrian Crossing,Active,,11.021719
1931,Pedestrian Crossing,Active,,27.433456
1932,Virtual Link,Active,,13.132474
1933,Virtual Link,Active,,11.169059
1934,Virtual Link,Active,,10.087483
1935,Virtual Link,Active,,13.839957
1936,Pedestrian Crossing,Active,,18.993176
1937,Pedestrian Crossing,Active,,23.657518
1938,Pedestrian Crossing,Active,,13.158964
1939,Virtual Link,Active,,15.862852
1940,Pedestrian Crossing,Active,,15.903552
1941,Pedestrian Crossing,Active,,9.862035
1942,Pedestrian Crossing,Active,,13.810617
1943,Virtual Link,Active,,68.28687
1944,Virtual Link,Active,,55.074152
1945,Pedestrian Crossing,Active,,13.269085
1946,Virtual Link,Active,,13.472883
1947,Pedestrian Crossing,Active,,15.919172
1948,Pedestrian Crossing,Active,,13.502638
1949,Pedestrian Crossing,Active,,23.031971
1950,Pedestrian Crossing,Active,,10.049863
1951,Pedestrian Crossing,Active,,13.972563
1952,Pedestrian Crossing,Active,,19.324767
1953,Pedestrian Crossing,Active,,22.627267
1954,Pedestrian Crossing,Active,,22.548252
1955,Pedestrian Crossing,Active,,14.988032
1956,Pedestrian Crossing,Active,,13.412153
1957,Pedestrian Crossing,Active,,12.62269
1958,Virtual Link,Active,,11.227263
1959,Pedestrian Crossing,Active,,12.865482
1960,Virtual Link,Active,,12.049948
1961,Pedestrian Crossing,Active,,14.471174
1962,Pedestrian Crossing,Active,,12.866389
1963,Pedestrian Crossing,Active,,12.50175
1964,Pedestrian Crossing,Active,,19.431992
1965,Pedestrian Crossing,Active,,22.0212
1966,Pedestrian Crossing,Active,,24.720831
1967,Pedestrian Crossing,Active,,17.771607
1968,Pedestrian Crossing,Active,,21.584692
1969,Pedestrian Crossing,Active,,9.696842
1970,Pedestrian Crossing,Active,,7.860747
1971,Pedestrian Crossing,Active,,17.734639
1972,Pedestrian Crossing,Active,,13.512368
1973,Virtual Link,Active,,28.804882
1974,Pedestrian Crossing,Active,,10.036635
1975,Pedestrian Crossing,Active,,11.334407
1976,Pedestrian Crossing,Active,,24.496023
1977,Virtual Link,Active,,10.661212
1978,Virtual Link,Active,,11.720411
1979,Pedestrian Crossing,Active,,16.497728
1980,Pedestrian Crossing,Active,,15.675433
1981,Pedestrian Crossing,Active,,13.141391
1982,Virtual Link,Active,,14.489913
1983,Pedestrian Crossing,Active,,10.707904
1984,Virtual Link,Active,,25.040202
1985,Pedestrian Crossing,Active,,16.28226
1986,Virtual Link,Active,,12.661138
1987,Virtual Link,Active,,8.413269
1988,Pedestrian Crossing,Active,,11.453296
1989,Pedestrian Crossing,Active,,13.616951
1990,Pedestrian Crossing,Active,,17.294319
1991,Pedestrian Crossing,Active,,8.237781
1992,Pedestrian Crossing,Active,,15.894266
1993,Pedestrian Crossing,Active,,10.305253
1994,Virtual Link,Active,,21.099238
1995,Pedestrian Crossing,Active,,11.810251
1996,Pedestrian Crossing,Active,,13.340943
1997,Pedestrian Crossing,Active,,19.644157
1998,Pedestrian Crossing,Active,,18.223924
1999,Pedestrian Crossing,Active,,11.344772
2000,Pedestrian Crossing,Active,,14.509665
1,Pedestrian Crossing,Active,,12.955662
2,Pedestrian Crossing,Active,,12.033585
3,Pedestrian Crossing,Active,,13.182362
4,Pedestrian Crossing,Active,,13.180798
5,Pedestrian Crossing,Active,,15.905853
6,Virtual Link,Active,,11.516324
7,Pedestrian Crossing,Active,,13.968598
8,Virtual Link,Active,,12.520557
9,Virtual Link,Active,,12.304839
10,Virtual Link,Active,,15.75431
11,Virtual Link,Active,,14.866054
12,Virtual Link,Active,,15.072042
13,Virtual Link,Active,,16.527579
14,Virtual Link,Active,,14.860361
15,Virtual Link,Active,,28.346932
16,Pedestrian Crossing,Active,,18.066047
17,Virtual Link,Active,,15.627471
18,Pedestrian Crossing,Active,,13.68967
19,Pedestrian Crossing,Active,,10.266179
20,Pedestrian Crossing,Active,,13.633685
21,Pedestrian Crossing,Active,,12.827965
22,Pedestrian Crossing,Active,,14.358381
23,Pedestrian Crossing,Active,,13.915811
24,Pedestrian Crossing,Active,,13.994199
25,Pedestrian Crossing,Active,,13.852151
26,Pedestrian Crossing,Active,,13.942405
27,Pedestrian Crossing,Active,,15.710137
28,Pedestrian Crossing,Active,,13.658328
29,Pedestrian Crossing,Active,,12.01445
30,Pedestrian Crossing,Active,,13.973678
31,Virtual Link,Active,,10.227376
32,Virtual Link,Active,,13.976395
33,Pedestrian Crossing,Active,,15.858984
34,Pedestrian Crossing,Active,,18.120192
35,Pedestrian Crossing,Active,,18.601318
36,Pedestrian Crossing,Active,,12.809712
37,Pedestrian Crossing,Active,,13.670454
38,Pedestrian Crossing,Active,,13.505182
39,Pedestrian Crossing,Active,,13.677135
40,Pedestrian Crossing,Active,,13.464505
41,Pedestrian Crossing,Active,,12.636019
42,Pedestrian Crossing,Active,,11.422016
43,Pedestrian Crossing,Active,,13.836324
44,Pedestrian Crossing,Active,,10.369295
45,Pedestrian Crossing,Active,,13.30178
46,Pedestrian Crossing,Active,,12.810561
47,Pedestrian Crossing,Active,,12.119643
48,Pedestrian Crossing,Active,,11.270727
49,Pedestrian Crossing,Active,,13.246352
50,Virtual Link,Active,,11.981887
51,Virtual Link,Active,,4.400771
52,Pedestrian Crossing,Active,,10.186098
53,Pedestrian Crossing,Active,,13.834197
54,Pedestrian Crossing,Active,,9.160163
55,Pedestrian Crossing,Active,,16.796676
56,Pedestrian Crossing,Active,,10.340877
57,Pedestrian Crossing,Active,,8.720851
58,Pedestrian Crossing,Active,,20.43802
59,Virtual Link,Active,,12.631234
60,Virtual Link,Active,,13.088589
61,Pedestrian Crossing,Active,,12.995907
62,Pedestrian Crossing,Active,,10.747898
63,Pedestrian Crossing,Active,,9.058228
64,Pedestrian Crossing,Active,,10.504634
65,Pedestrian Crossing,Active,,11.400441
66,Pedestrian Crossing,Active,,13.673883
67,Pedestrian Crossing,Active,,13.448269
68,Virtual Link,Active,,9.277472
69,Virtual Link,Active,,9.114402
70,Pedestrian Crossing,Active,,10.5484
71,Pedestrian Crossing,Active,,7.440536
72,Pedestrian Crossing,Active,,10.415767
73,Pedestrian Crossing,Active,,6.888941
74,Virtual Link,Active,,5.075307
75,Virtual Link,Active,,4.747159
76,Pedestrian Crossing,Active,,11.103603
77,Pedestrian Crossing,Active,,12.163894
78,Pedestrian Crossing,Active,,10.645918
79,Virtual Link,Active,,10.342232
80,Pedestrian Crossing,Active,,9.40764
81,Pedestrian Crossing,Active,,8.543594
82,Pedestrian Crossing,Active,,9.788147
83,Virtual Link,Active,,15.035111
84,Pedestrian Crossing,Active,,14.613809
85,Pedestrian Crossing,Active,,12.041177
86,Pedestrian Crossing,Active,,11.904383
87,Pedestrian Crossing,Active,,14.344
88,Pedestrian Crossing,Active,,15.207479
89,Pedestrian Crossing,Active,,11.372432
90,Pedestrian Crossing,Active,,9.043589
91,Pedestrian Crossing,Active,,8.698582
92,Pedestrian Crossing,Active,,12.00643
93,Pedestrian Crossing,Active,,14.379156
94,Pedestrian Crossing,Active,,8.770183
95,Pedestrian Crossing,Active,,9.15683
96,Pedestrian Crossing,Active,,9.715207
97,Virtual Link,Active,,9.577851
98,Virtual Link,Active,,9.442429
99,Pedestrian Crossing,Active,,8.876038
100,Pedestrian Crossing,Active,,9.405546
101,Pedestrian Crossing,Active,,10.624291
102,Pedestrian Crossing,Active,,9.842511
103,Pedestrian Crossing,Active,,19.351185
104,Pedestrian Crossing,Active,,16.052042
105,Pedestrian Crossing,Active,,12.908569
106,Pedestrian Crossing,Active,,10.181333
107,Pedestrian Crossing,Active,,15.357588
108,Pedestrian Crossing,Active,,15.68431
109,Pedestrian Crossing,Active,,13.004298
110,Pedestrian Crossing,Active,,12.175205
111,Virtual Link,Active,,14.721555
112,Virtual Link,Active,,17.641573
113,Virtual Link,Active,,11.976216
114,Pedestrian Crossing,Active,,11.340802
